Time,Body,Position
1140480.0, Mars,249173837132.41296
1140480.0,Saturn,1506526028512.5159
1140480.0,Jupiter,816360775125.0958
1140480.0,Uranus,3001389812029.7515
1183680.0,Sun,174924.68257790495
1183680.0,Mercury,66543380496.97261
1183680.0,Venus,109111246195.1588
1183680.0,Earth,152150050545.25153
1183680.0,Neptune,4558857678815.287
1183680.0, Mars,249165477243.18936
1183680.0,Saturn,1506525908482.1072
1183680.0,Jupiter,816360450747.2982
1183680.0,Uranus,3001389786191.6934
1226880.0,Sun,188099.1416850845
1226880.0,Mercury,66286300525.86503
1226880.0,Venus,109115181836.00705
1226880.0,Earth,152149362581.09213
1226880.0,Neptune,4558857679769.478
1226880.0, Mars,249156748274.43527
1226880.0,Saturn,1506525782360.403
1226880.0,Jupiter,816360108789.7872
1226880.0,Uranus,3001389758983.3013
1265760.0,Sun,200362.79866641117
1265760.0,Mercury,66047343763.92768
1265760.0,Venus,109118576670.36473
1265760.0,Earth,152148590606.75162
1265760.0,Neptune,4558857680511.107
1265760.0, Mars,249148576721.74268
1265760.0,Saturn,1506525663642.8318
1265760.0,Jupiter,816359785997.4668
1265760.0,Uranus,3001389733324.113
1308960.0,Sun,214440.5839236394
1308960.0,Mercury,65773523975.92162
1308960.0,Venus,109122184511.39969
1308960.0,Earth,152147563141.38443
1308960.0,Neptune,4558857681204.982
1308960.0, Mars,249139146784.04584
1308960.0,Saturn,1506525525947.7336
1308960.0,Jupiter,816359410638.8271
1308960.0,Uranus,3001389703512.0874
1352160.0,Sun,228993.24753133004
1352160.0,Mercury,65491108926.07947
1352160.0,Venus,109125618882.10219
1352160.0,Earth,152146357126.5057
1352160.0,Neptune,4558857681761.85
1352160.0, Mars,249129348093.5209
1352160.0,Saturn,1506525382161.4146
1352160.0,Jupiter,816359017700.8577
1352160.0,Uranus,3001389672329.73
1395360.0,Sun,244020.38762709085
1395360.0,Mercury,65200246710.5233
1395360.0,Venus,109128879168.61086
1395360.0,Earth,152144972660.6483
1395360.0,Neptune,4558857682181.708
1395360.0, Mars,249119180771.09296
1395360.0,Saturn,1506525232283.9011
1395360.0,Jupiter,816358607183.7032
1395360.0,Uranus,3001389639777.0415
1434240.0,Sun,257950.14044279212
1434240.0,Mercury,64931364962.67197
1434240.0,Venus,109131664079.85861
1434240.0,Earth,152143574142.1273
1434240.0,Neptune,4558857682442.438
1434240.0, Mars,249109715095.40958
1434240.0,Saturn,1506525092186.1917
1434240.0,Jupiter,816358222688.1733
1434240.0,Uranus,3001389609307.9893
1473120.0,Sun,272263.57001826004
1473120.0,Mercury,64655856122.025894
1473120.0,Venus,109134307081.96878
1473120.0,Earth,152142031224.54138
1473120.0,Neptune,4558857682592.193
1473120.0, Mars,249099951001.798
1473120.0,Saturn,1506524947154.6582
1473120.0,Jupiter,816357823953.711
1473120.0,Uranus,3001389577728.97
1516320.0,Sun,288616.9825545888
1516320.0,Mercury,64342134411.38889
1516320.0,Venus,109137076878.75317
1516320.0,Earth,152140147649.7389
1516320.0,Neptune,4558857682628.431
1516320.0, Mars,249088752141.3095
1516320.0,Saturn,1506524780221.9539
1516320.0,Jupiter,816357364215.5946
1516320.0,Uranus,3001389541339.3594
1555200.0,Sun,303739.3094591338
1555200.0,Mercury,64053097391.11399
1555200.0,Venus,109139419096.60872
1555200.0,Earth,152138300247.8342
1555200.0,Neptune,4558857682543.902
1555200.0, Mars,249078358399.23206
1555200.0,Saturn,1506524624774.644
1555200.0,Jupiter,816356935421.5859
1555200.0,Uranus,3001389507417.0796
1598400.0,Sun,320990.64819242596
1598400.0,Mercury,63724685748.82146
1598400.0,Venus,109141853825.03467
1598400.0,Earth,152136078623.4918
1598400.0,Neptune,4558857682319.825
1598400.0, Mars,249066460179.4992
1598400.0,Saturn,1506524446268.912
1598400.0,Jupiter,816356442284.2802
1598400.0,Uranus,3001389468423.847
1641600.0,Sun,338713.86733652797
1641600.0,Mercury,63388857841.71845
1641600.0,Venus,109144111586.83646
1641600.0,Earth,152133679333.39648
1641600.0,Neptune,4558857681958.74
1641600.0, Mars,249054194098.224
1641600.0,Saturn,1506524261672.1606
1641600.0,Jupiter,816355931568.7291
1641600.0,Uranus,3001389428060.289
1680480.0,Sun,355067.79157525144
1680480.0,Mercury,63080435505.0628
1680480.0,Venus,109145991905.28755
1680480.0,Earth,152131368196.12668
1680480.0,Neptune,4558857681516.623
1680480.0, Mars,249042840216.6798
1680480.0,Saturn,1506524090327.2903
1680480.0,Jupiter,816355456895.4728
1680480.0,Uranus,3001389390561.4595
1723680.0,Sun,373686.16138934257
1723680.0,Mercury,62731082704.66537
1723680.0,Venus,109147912309.4682
1723680.0,Earth,152128631793.91904
1723680.0,Neptune,4558857680895.225
1723680.0, Mars,249029875585.25717
1723680.0,Saturn,1506523894157.6948
1723680.0,Jupiter,816354912781.7341
1723680.0,Uranus,3001389347594.285
1766880.0,Sun,392774.875043241
1766880.0,Mercury,62374981759.152275
1766880.0,Venus,109149654686.55013
1766880.0,Earth,152125718270.87875
1766880.0,Neptune,4558857680136.818
1766880.0, Mars,249016543537.24542
1766880.0,Saturn,1506523691897.181
1766880.0,Jupiter,816354351090.3044
1766880.0,Uranus,3001389303256.789
1810080.0,Sun,412333.3660319236
1810080.0,Mercury,62012389261.55486
1810080.0,Venus,109151218734.74896
1810080.0,Earth,152122627837.5527
1810080.0,Neptune,4558857679241.406
1810080.0, Mars,249002844234.37784
1810080.0,Saturn,1506523483545.7854
1810080.0,Jupiter,816353771821.3876
1810080.0,Uranus,3001389257548.972
1848960.0,Sun,430337.17475099245
1848960.0,Mercury,61680710909.6199
1848960.0,Venus,109152473645.86716
1848960.0,Earth,152119695352.46893
1848960.0,Neptune,4558857678318.394
1848960.0, Mars,248990200984.76556
1848960.0,Saturn,1506523290821.856
1848960.0,Jupiter,816353235450.7683
1848960.0,Uranus,3001389215240.312
1892160.0,Sun,450786.6157776388
1892160.0,Mercury,61306492336.1882
1892160.0,Venus,109153698083.10371
1892160.0,Earth,152116269360.574
1892160.0,Neptune,4558857677162.668
1892160.0, Mars,248975804327.08707
1892160.0,Saturn,1506523070897.8884
1892160.0,Jupiter,816352622785.1652
1892160.0,Uranus,3001389166928.887
1931040.0,Sun,469591.27979148773
1931040.0,Mercury,60964825903.62789
1931040.0,Venus,109154646980.5345
1931040.0,Earth,152113035259.20697
1931040.0,Neptune,4558857676005.373
1931040.0, Mars,248962533737.0942
1931040.0,Saturn,1506522867758.7073
1931040.0,Jupiter,816352056357.8821
1931040.0,Uranus,3001389122276.983
1969920.0,Sun,488774.5747152314
1969920.0,Mercury,60618753474.88418
1969920.0,Venus,109155450671.10297
1969920.0,Earth,152109658545.04303
1969920.0,Neptune,4558857674737.1045
1969920.0, Mars,248948966170.02393
1969920.0,Saturn,1506522659686.0308
1969920.0,Jupiter,816351475693.465
1969920.0,Uranus,3001389076515.122
2008800.0,Sun,508336.01570348704
2008800.0,Mercury,60268516183.63407
2008800.0,Venus,109156109045.39467
2008800.0,Earth,152106139410.2828
2008800.0,Neptune,4558857673357.86
2008800.0, Mars,248935101757.90366
2008800.0,Saturn,1506522446679.889
2008800.0,Jupiter,816350880792.0826
2008800.0,Uranus,3001389029643.3057
2047680.0,Sun,528275.103176276
2047680.0,Mercury,59914367002.23301
2047680.0,Venus,109156622015.66983
2047680.0,Earth,152102478054.68848
2047680.0,Neptune,4558857671867.641
2047680.0, Mars,248920940635.56403
2047680.0,Saturn,1506522228740.3118
2047680.0,Jupiter,816350271653.9073
2047680.0,Uranus,3001388981661.5337
2086560.0,Sun,548591.3224369293
2086560.0,Mercury,59556571253.55595
2086560.0,Venus,109156989515.91425
2086560.0,Earth,152098674685.5799
