Time,Body,Position
22636800.0,Venus,108573152927.86026
22636800.0,Earth,149121088153.26312
22636800.0,Neptune,3006689128981.48
22636800.0, Mars,212390038895.2088
22636800.0,Saturn,1512080921359.9656
22636800.0,Jupiter,814008884853.7139
22636800.0,Uranus,4552978946614.121
22652352.0,Mercury,69742944204.85875
22652352.0,Venus,108570146191.26862
22652352.0,Earth,149128569852.73132
22652352.0,Neptune,3006687327265.2046
22652352.0, Mars,212362124191.95126
22652352.0,Saturn,1512079662256.7683
22652352.0,Jupiter,814005626294.6682
22652352.0,Uranus,4552978917698.109
22667904.0,Mercury,69756658040.81313
22667904.0,Venus,108567129935.85823
22667904.0,Earth,149136055905.45764
22667904.0,Neptune,3006685524311.7993
22667904.0, Mars,212334252798.22363
22667904.0,Saturn,1512078402300.0044
22667904.0,Jupiter,814002365574.9883
22667904.0,Uranus,4552978888762.297
22683456.0,Mercury,69769023324.40466
22683456.0,Venus,108564104235.88379
22683456.0,Earth,149143546238.57462
22683456.0,Neptune,3006683720121.2646
22683456.0, Mars,212306424824.347
22683456.0,Saturn,1512077141489.695
22683456.0,Jupiter,813999102694.8342
22683456.0,Uranus,4552978859806.686
22699008.0,Mercury,69780039604.54057
22699008.0,Venus,108561069165.8541
22699008.0,Earth,149151040779.1927
22699008.0,Neptune,3006681914693.6006
22699008.0, Mars,212278640380.55267
22699008.0,Saturn,1512075879825.8625
22699008.0,Jupiter,813995837654.3662
22699008.0,Uranus,4552978830831.276
22714560.0,Mercury,69789706479.99672
22714560.0,Venus,108558024800.53082
22714560.0,Earth,149158539454.40097
22714560.0,Neptune,3006680108028.8086
22714560.0, Mars,212250899576.98193
22714560.0,Saturn,1512074617308.5283
22714560.0,Jupiter,813992570453.7446
22714560.0,Uranus,4552978801836.067
22730112.0,Mercury,69798023599.21712
22730112.0,Venus,108554971214.92691
22730112.0,Earth,149166042191.2679
22730112.0,Neptune,3006678300126.8887
22730112.0, Mars,212223202523.68478
22730112.0,Saturn,1512073353937.7144
22730112.0,Jupiter,813989301093.1296
22730112.0,Uranus,4552978772821.061
22750848.0,Mercury,69807012806.52122
22750848.0,Venus,108550885593.21451
22750848.0,Earth,149176052009.8318
22750848.0,Neptune,3006675887666.575
22750848.0, Mars,212186341397.8447
22750848.0,Saturn,1512071668115.7004
22750848.0,Jupiter,813984938585.999
22750848.0,Uranus,4552978734103.587
22766400.0,Mercury,69812179511.10793
22766400.0,Venus,108547810804.34894
22766400.0,Earth,149183563943.7958
22766400.0,Neptune,3006674076878.025
22766400.0, Mars,212158746856.65186
22766400.0,Saturn,1512070402753.5186
22766400.0,Jupiter,813981664186.0249
22766400.0,Uranus,4552978705042.382
22781088.0,Mercury,69815819078.51785
22781088.0,Venus,108544898597.43431
22781088.0,Earth,149190662057.73795
22781088.0,Neptune,3006672365552.897
22781088.0, Mars,212132725848.63068
22781088.0,Saturn,1512069206905.6282
22781088.0,Jupiter,813978569714.3154
22781088.0,Uranus,4552978677577.511
22796640.0,Mercury,69818359533.95503
22796640.0,Venus,108541806438.05647
22796640.0,Earth,149198181348.99188
22796640.0,Neptune,3006670552358.824
22796640.0, Mars,212105217190.01624
22796640.0,Saturn,1512067939884.0632
22796640.0,Jupiter,813975291115.543
22796640.0,Uranus,4552978648477.81
22812192.0,Mercury,69819549194.5328
22812192.0,Venus,108538705458.40387
22812192.0,Earth,149205704316.66824
22812192.0,Neptune,3006668737927.626
22812192.0, Mars,212077752860.9551
22812192.0,Saturn,1512066672009.1338
22812192.0,Jupiter,813972010357.6256
22812192.0,Uranus,4552978619358.311
22827744.0,Mercury,69819388017.47144
22827744.0,Venus,108535595735.03429
22827744.0,Earth,149213230887.7186
22827744.0,Neptune,3006666922259.303
22827744.0, Mars,212050332970.90793
22827744.0,Saturn,1512065403280.8616
22827744.0,Jupiter,813968727440.7242
22827744.0,Uranus,4552978590219.015
22843296.0,Mercury,69817876008.94135
22843296.0,Venus,108532477344.7466
22843296.0,Earth,149220760989.078
22843296.0,Neptune,3006665105353.8564
22843296.0, Mars,212022957629.2389
22843296.0,Saturn,1512064133699.2683
22843296.0,Jupiter,813965442365.0004
22843296.0,Uranus,4552978561059.92
22858848.0,Mercury,69815013224.06567
22858848.0,Venus,108529350364.57925
22858848.0,Earth,149228294547.66547
22858848.0,Neptune,3006663287211.2856
22858848.0, Mars,211995626945.2145
22858848.0,Saturn,1512062863264.376
22858848.0,Jupiter,813962155130.6149
22858848.0,Uranus,4552978531881.028
22874400.0,Mercury,69810799766.94722
22874400.0,Venus,108526214871.80894
22874400.0,Earth,149235831490.38455
22874400.0,Neptune,3006661467831.5923
22874400.0, Mars,211968341028.00327
22874400.0,Saturn,1512061591976.2063
22874400.0,Jupiter,813958865737.7297
22874400.0,Uranus,4552978502682.339
22889952.0,Mercury,69805235790.71976
22889952.0,Venus,108523070943.94926
22889952.0,Earth,149243371744.12378
22889952.0,Neptune,3006659647214.776
22889952.0, Mars,211941099986.67465
22889952.0,Saturn,1512060319834.7812
22889952.0,Jupiter,813955574186.5061
22889952.0,Uranus,4552978473463.853
22905504.0,Mercury,69798321497.62386
22905504.0,Venus,108519918658.74934
22905504.0,Earth,149250915235.75714
22905504.0,Neptune,3006657825360.8374
22905504.0, Mars,211913903930.19836
22905504.0,Saturn,1512059046840.1226
22905504.0,Jupiter,813952280477.1056
22905504.0,Uranus,4552978444225.568
22921056.0,Mercury,69790057139.10713
22921056.0,Venus,108516758094.1925
22921056.0,Earth,149258461892.14474
22921056.0,Neptune,3006656002269.778
22921056.0, Mars,211886752967.44373
22921056.0,Saturn,1512057772992.2527
22921056.0,Jupiter,813948984609.6901
22921056.0,Uranus,4552978414967.486
22936608.0,Mercury,69780443015.9489
22936608.0,Venus,108513589328.49487
22936608.0,Earth,149266011640.13306
22936608.0,Neptune,3006654177941.5967
22936608.0, Mars,211859647207.1786
22936608.0,Saturn,1512056498291.193
22936608.0,Jupiter,813945686584.4214
22936608.0,Uranus,4552978385689.608
22952160.0,Mercury,69769479478.40967
22952160.0,Venus,108510412440.10414
22952160.0,Earth,149273564406.55557
22952160.0,Neptune,3006652352376.2954
22952160.0, Mars,211832586758.06903
22952160.0,Saturn,1512055222736.9658
22952160.0,Jupiter,813942386401.4614
22952160.0,Uranus,4552978356391.932
22967712.0,Mercury,69757166926.40494
22967712.0,Venus,108507227507.69821
22967712.0,Earth,149281120118.2332
22967712.0,Neptune,3006650525573.874
22967712.0, Mars,211805571728.678
22967712.0,Saturn,1512053946329.5928
22967712.0,Jupiter,813939084060.9725
22967712.0,Uranus,4552978327074.46
22983264.0,Mercury,69743505809.70401
22983264.0,Venus,108504034610.18393
22983264.0,Earth,149288678701.97458
22983264.0,Neptune,3006648697534.3335
22983264.0, Mars,211778602227.4651
22983264.0,Saturn,1512052669069.096
22983264.0,Jupiter,813935779563.1167
22983264.0,Uranus,4552978297737.191
22998816.0,Mercury,69728496628.15343
22998816.0,Venus,108500833826.69579
22998816.0,Earth,149296240084.57672
22998816.0,Neptune,3006646868257.674
22998816.0, Mars,211751678362.78546
22998816.0,Saturn,1512051390955.4976
22998816.0,Jupiter,813932472908.0563
22998816.0,Uranus,4552978268380.125
23014368.0,Mercury,69712139931.92535
23014368.0,Venus,108497625236.59465
23014368.0,Earth,149303804192.8253
23014368.0,Neptune,3006645037743.8955
23014368.0, Mars,211724800242.88907
23014368.0,Saturn,1512050111988.819
23014368.0,Jupiter,813929164095.9537
23014368.0,Uranus,4552978239003.263
23029920.0,Mercury,69694436321.79105
