Time,Body,Position
794880.0,Jupiter,816360023972.2255
794880.0,Uranus,3001389768028.51
881280.0,Mercury,67673132531.275116
881280.0,Venus,108912374772.0087
881280.0,Earth,152063561633.53046
881280.0,Neptune,4558857571491.178
881280.0, Mars,249183963689.21057
881280.0,Saturn,1506525732468.388
881280.0,Jupiter,816359341857.61
881280.0,Uranus,3001389714859.299
967680.0,Mercury,67237392986.582115
967680.0,Venus,108906531520.94914
967680.0,Earth,152056087930.09344
967680.0,Neptune,4558857565627.204
967680.0, Mars,249168125691.97144
967680.0,Saturn,1506525471751.3354
967680.0,Jupiter,816358589425.7627
967680.0,Uranus,3001389656208.7505
1062720.0,Mercury,66713908189.51053
1062720.0,Venus,108899493506.1906
1062720.0,Earth,152047069770.03748
1062720.0,Neptune,4558857558543.857
1062720.0, Mars,249148997742.06046
1062720.0,Saturn,1506525156820.544
1062720.0,Jupiter,816357680535.6871
1062720.0,Uranus,3001389585362.2114
1149120.0,Mercury,66198684174.65311
1149120.0,Venus,108892545431.78748
1149120.0,Earth,152038149217.70978
1149120.0,Neptune,4558857551529.02
1149120.0, Mars,249130058515.65012
1149120.0,Saturn,1506524844936.3538
1149120.0,Jupiter,816356780441.4724
1149120.0,Uranus,3001389515200.8784
1244160.0,Mercury,65589758818.26093
1244160.0,Venus,108884303942.31721
1244160.0,Earth,152027545130.98593
1244160.0,Neptune,4558857543179.725
1244160.0, Mars,249107521240.9516
1244160.0,Saturn,1506524473722.1843
1244160.0,Jupiter,816355709125.9478
1244160.0,Uranus,3001389431692.495
1330560.0,Mercury,64998940903.88913
1330560.0,Venus,108876273437.34482
1330560.0,Earth,152017188342.28445
1330560.0,Neptune,4558857535014.028
1330560.0, Mars,249085484626.6642
1330560.0,Saturn,1506524110671.7551
1330560.0,Jupiter,816354661375.3417
1330560.0,Uranus,3001389350020.414
1425600.0,Mercury,64309491518.40656
1425600.0,Venus,108866855069.18092
1425600.0,Earth,152005010934.53772
1425600.0,Neptune,4558857525398.792
1425600.0, Mars,249059542599.94952
1425600.0,Saturn,1506523683175.2808
1425600.0,Jupiter,816353427641.4778
1425600.0,Uranus,3001389253850.2305
1520640.0,Mercury,63580320074.869095
1520640.0,Venus,108856832158.12842
1520640.0,Earth,151992015061.8502
1520640.0,Neptune,4558857515120.445
1520640.0, Mars,249031819190.36798
1520640.0,Saturn,1506523226198.0776
1520640.0,Jupiter,816352108834.5406
1520640.0,Uranus,3001389151047.6953
1607040.0,Mercury,62884660542.717415
1607040.0,Venus,108847203307.33128
1607040.0,Earth,151979493946.09723
1607040.0,Neptune,4558857505201.07
1607040.0, Mars,249005071560.8465
1607040.0,Saturn,1506522785182.1138
1607040.0,Jupiter,816350836097.4137
1607040.0,Uranus,3001389051835.5107
1702080.0,Mercury,62085507531.19722
1702080.0,Venus,108836051478.93562
1702080.0,Earth,151964947516.53152
1702080.0,Neptune,4558857493656.792
1702080.0, Mars,248973951705.0571
1702080.0,Saturn,1506522271924.5642
1702080.0,Jupiter,816349354885.0314
1702080.0,Uranus,3001388936371.254
1788480.0,Mercury,61330288793.01638
1788480.0,Venus,108825412381.54991
1788480.0,Earth,151951024433.8268
1788480.0,Neptune,4558857482586.573
1788480.0, Mars,248944119194.0804
1788480.0,Saturn,1506521779745.3098
1788480.0,Jupiter,816347934510.9269
1788480.0,Uranus,3001388825648.44
1874880.0,Mercury,60550011948.50646
1874880.0,Venus,108814304179.29683
1874880.0,Earth,151936439446.11966
1874880.0,Neptune,4558857470968.337
1874880.0, Mars,248912819787.0709
1874880.0,Saturn,1506521263203.0874
1874880.0,Jupiter,816346443836.743
1874880.0,Uranus,3001388709444.393
1969920.0,Mercury,59665758896.65159
1969920.0,Venus,108801553146.1028
1969920.0,Earth,151919636147.09128
1969920.0,Neptune,4558857457555.319
1969920.0, Mars,248876697902.42844
1969920.0,Saturn,1506520666867.8213
1969920.0,Jupiter,816344722901.228
1969920.0,Uranus,3001388575289.135
2056320.0,Mercury,58841366453.6311
2056320.0,Venus,108789486955.44328
2056320.0,Earth,151903674134.10245
2056320.0,Neptune,4558857444786.252
2056320.0, Mars,248842322802.00772
2056320.0,Saturn,1506520099164.4854
2056320.0,Jupiter,816343084604.291
2056320.0,Uranus,3001388447574.545
2151360.0,Mercury,57915873775.464005
2151360.0,Venus,108775703385.41678
2151360.0,Earth,151885366292.64072
2151360.0,Neptune,4558857430107.325
2151360.0, Mars,248802821425.35098
2151360.0,Saturn,1506519446552.8896
2151360.0,Jupiter,816341201289.5764
2151360.0,Uranus,3001388300757.7246
2237760.0,Mercury,57061424811.82519
2237760.0,Venus,108762718624.84912
2237760.0,Earth,151868046172.7849
2237760.0,Neptune,4558857416187.4375
2237760.0, Mars,248765377644.4513
2237760.0,Saturn,1506518827690.1045
2237760.0,Jupiter,816339415380.7227
2237760.0,Uranus,3001388161532.6577
2332800.0,Mercury,56112048527.69012
2332800.0,Venus,108747947608.59177
2332800.0,Earth,151848255489.65225
2332800.0,Neptune,4558857400242.612
2332800.0, Mars,248722504841.38434
2332800.0,Saturn,1506518118804.0925
2332800.0,Jupiter,816337369699.261
2332800.0,Uranus,3001388002054.3506
2427840.0,Mercury,55158490769.69625
2427840.0,Venus,108732678486.66982
2427840.0,Earth,151827697336.35355
2427840.0,Neptune,4558857383634.702
2427840.0, Mars,248677869508.68625
2427840.0,Saturn,1506517380441.8154
2427840.0,Jupiter,816335238973.8815
2427840.0,Uranus,3001387835943.869
2514240.0,Mercury,54293520976.70089
2514240.0,Venus,108718376800.83182
2514240.0,Earth,151808347742.9959
2514240.0,Neptune,4558857367961.2
2514240.0, Mars,248635764573.52325
2514240.0,Saturn,1506516683625.307
2514240.0,Jupiter,816333228155.6089
2514240.0,Uranus,3001387679179.167
2600640.0,Mercury,53435977430.85837
2600640.0,Venus,108703685500.18362
2600640.0,Earth,151788374608.23828
2600640.0,Neptune,4558857351739.699
2600640.0, Mars,248592207030.38318
2600640.0,Saturn,1506515962449.2227
2600640.0,Jupiter,816331147059.3002
2600640.0,Uranus,3001387516933.365
2687040.0,Mercury,52591786223.70325
2687040.0,Venus,108688615559.1327
2687040.0,Earth,151767783309.3451
2687040.0,Neptune,4558857334970.201
2687040.0, Mars,248547198906.05222
2687040.0,Saturn,1506515216914.044
2687040.0,Jupiter,816328995688.0695
2687040.0,Uranus,3001387349206.4834
2782080.0,Mercury,51686244954.1019
2782080.0,Venus,108671614755.10191
2782080.0,Earth,151744425528.0036
2782080.0,Neptune,4558857315890.822
2782080.0, Mars,248496017052.8494
2782080.0,Saturn,1506514368691.1829
2782080.0,Jupiter,816326548016.0323
2782080.0,Uranus,3001387158376.2886
2877120.0,Mercury,50813735207.15369
2877120.0,Venus,108654184845.49695
2877120.0,Earth,151720334102.5759
2877120.0,Neptune,4558857296148.373
2877120.0, Mars,248443085423.496
2877120.0,Saturn,1506513490995.0786
2877120.0,Jupiter,816324015319.6746
2877120.0,Uranus,3001386960914.038
2963520.0,Mercury,50057349503.44703
2963520.0,Venus,108637980412.6543
2963520.0,Earth,151697802782.2278
2963520.0,Neptune,4558857277625.307
2963520.0, Mars,248393449874.0404
2963520.0,Saturn,1506512667514.1736
2963520.0,Jupiter,816321639090.851
2963520.0,Uranus,3001386775647.833
3049920.0,Mercury,49343847123.54127
3049920.0,Venus,108621446588.44958
3049920.0,Earth,151674677717.40817
3049920.0,Neptune,4558857258554.255
3049920.0, Mars,248342373019.71994
3049920.0,Saturn,1506511819676.3726
3049920.0,Jupiter,816319192601.3221
3049920.0,Uranus,3001386584900.633
3136320.0,Mercury,48680982904.1682
3136320.0,Venus,108604595806.91002
3136320.0,Earth,151650965153.57922
3136320.0,Neptune,4558857238935.223
3136320.0, Mars,248289857251.90814
3136320.0,Saturn,1506510947482.242
3136320.0,Jupiter,816316675854.743
3136320.0,Uranus,3001386388672.46
3222720.0,Mercury,48076527835.83583
3222720.0,Venus,108587440756.82263
3222720.0,Earth,151626671499.73163
3222720.0,Neptune,4558857218768.213
3222720.0, Mars,248235905032.60846
3222720.0,Saturn,1506510050932.364
3222720.0,Jupiter,816314088854.8721
3222720.0,Uranus,3001386186963.337
3317760.0,Mercury,47488149872.47639
3317760.0,Venus,108568234215.44646
3317760.0,Earth,151599285170.9213
3317760.0,Neptune,4558857195951.591
3317760.0, Mars,248174901515.3845
3317760.0,Saturn,1506509036597.3196
3317760.0,Jupiter,816311162017.0824
3317760.0,Uranus,3001385958752.8315
3404160.0,Mercury,47030622954.313576
3404160.0,Venus,108550482583.90196
3404160.0,Earth,151573792811.66278
3404160.0,Neptune,4558857174633.838
3404160.0, Mars,248117941077.37698
3404160.0,Saturn,1506508088902.3123
3404160.0,Jupiter,816308427498.0022
3404160.0,Uranus,3001385745533.789
3490560.0,Mercury,46653524223.69284
3490560.0,Venus,108532467540.55681
3490560.0,Earth,151547740256.3033
3490560.0,Neptune,4558857152768.117
3490560.0, Mars,248059552270.92432
3490560.0,Saturn,1506507116853.4656
3490560.0,Jupiter,816305622737.9401
3490560.0,Uranus,3001385526833.8696
3585600.0,Mercury,46338292305.91604
3585600.0,Venus,108512363034.48752
3585600.0,Earth,151518443858.96567
3585600.0,Neptune,4558857128082.926
3585600.0, Mars,247993678107.16513
3585600.0,Saturn,1506506019471.8193
3585600.0,Jupiter,816302456378.5414
3585600.0,Uranus,3001385279933.5767
3672000.0,Mercury,46147064614.172844
3672000.0,Venus,108493839462.38629
3672000.0,Earth,151491238082.1804
3672000.0,Neptune,4558857105066.484
3672000.0, Mars,247932298775.5308
3672000.0,Saturn,1506504996282.0117
3672000.0,Jupiter,816299504126.1654
3672000.0,Uranus,3001385049723.9
3758400.0,Mercury,46049832146.44836
3758400.0,Venus,108475095417.68622
3758400.0,Earth,151463494524.94302
3758400.0,Neptune,4558857081502.087
3758400.0, Mars,247869499844.74057
3758400.0,Saturn,1506503948740.4292
3758400.0,Jupiter,816296481646.1113
3758400.0,Uranus,3001384814033.4253
3844800.0,Mercury,46048171914.807724
3844800.0,Venus,108456145147.35208
3844800.0,Earth,151435220735.94476
3844800.0,Neptune,4558857057389.736
3844800.0, Mars,247805284291.0015
3844800.0,Saturn,1506502876847.7705
3844800.0,Jupiter,816293388942.8822
3844800.0,Uranus,3001384572862.1807
3931200.0,Mercury,46142110910.4098
3931200.0,Venus,108437003073.87595
3931200.0,Earth,151406424416.4226
3931200.0,Neptune,4558857032729.4375
3931200.0, Mars,247739655162.79214
3931200.0,Saturn,1506501780604.751
3931200.0,Jupiter,816290226021.0848
3931200.0,Uranus,3001384326210.1934
4017600.0,Mercury,46330124798.59673
4017600.0,Venus,108417683784.73013
4017600.0,Earth,151377113418.62973
4017600.0,Neptune,4558857007521.193
4017600.0, Mars,247672615581.087
4017600.0,Saturn,1506500660012.1016
4017600.0,Jupiter,816286992885.4287
4017600.0,Uranus,3001384074077.491
4112640.0,Mercury,46641971558.91355
4112640.0,Venus,108396245480.57133
4112640.0,Earth,151344286423.16
4112640.0,Neptune,4558856979159.255
4112640.0, Mars,247597246781.6322
4112640.0,Saturn,1506499399237.2507
4112640.0,Jupiter,816283355344.9564
4112640.0,Uranus,3001383790401.3286
4207680.0,Mercury,47058131893.832085
4207680.0,Venus,108374630405.36247
4207680.0,Earth,151310857209.96518
4207680.0,Neptune,4558856950134.313
4207680.0, Mars,247520179552.4203
4207680.0,Saturn,1506498109001.231
4207680.0,Jupiter,816279632858.1019
4207680.0,Uranus,3001383500093.577
4294080.0,Mercury,47520694023.12185
4294080.0,Venus,108354843778.15125
4294080.0,Earth,151279953741.0835
4294080.0,Neptune,4558856923172.674
4294080.0, Mars,247448648341.5513
4294080.0,Saturn,1506496910494.797
4294080.0,Jupiter,816276175070.9688
4294080.0,Uranus,3001383230422.786
4389120.0,Mercury,48114087292.9745
4389120.0,Venus,108332946952.52159
4389120.0,Earth,151245405757.1415
4389120.0,Neptune,4558856892882.016
4389120.0, Mars,247368351130.5745
4389120.0,Saturn,1506495564017.6711
4389120.0,Jupiter,816272290432.4733
4389120.0,Uranus,3001382927454.8374
4475520.0,Mercury,48722590155.45502
4475520.0,Venus,108312937741.53574
4475520.0,Earth,151213504059.78244
4475520.0,Neptune,4558856864769.734
4475520.0, Mars,247293891215.42654
4475520.0,Saturn,1506494314384.7366
4475520.0,Jupiter,816268685246.2142
4475520.0,Uranus,3001382646274.8447
4570560.0,Mercury,49458522286.53337
4570560.0,Venus,108290833243.72754
4570560.0,Earth,151177879109.63257
4570560.0,Neptune,4558856833213.38
4570560.0, Mars,247210381027.92905
4570560.0,Saturn,1506492911670.4585
4570560.0,Jupiter,816264638481.5498
4570560.0,Uranus,3001382330646.8506
4665600.0,Mercury,50254167546.131966
4665600.0,Venus,108268649843.14436
4665600.0,Earth,151141707197.14896
4665600.0,Neptune,4558856800994.052
4665600.0, Mars,247125194892.88046
4665600.0,Saturn,1506491479500.237
4665600.0,Jupiter,816260506804.178
4665600.0,Uranus,3001382008387.4673
4760640.0,Mercury,51099242347.08532
4760640.0,Venus,108246408220.93819
4760640.0,Earth,151105000382.68555
4760640.0,Neptune,4558856768111.755
4760640.0, Mars,247038337792.4408
4760640.0,Saturn,1506490017875.225
4760640.0,Jupiter,816256290221.5261
4760640.0,Uranus,3001381679496.739
4855680.0,Mercury,51983761152.05678
4855680.0,Venus,108224129141.97774
4855680.0,Earth,151067770923.24115
4855680.0,Neptune,4558856734566.496
4855680.0, Mars,246949814818.37302
4855680.0,Saturn,1506488526796.5984
4855680.0,Jupiter,816251988741.1727
4855680.0,Uranus,3001381343974.71
4950720.0,Mercury,52898211584.99304
4950720.0,Venus,108201833435.5228
4950720.0,Earth,151030031269.24762
4950720.0,Neptune,4558856700358.282
4950720.0, Mars,246859631172.48157
4950720.0,Saturn,1506487006265.5562
4950720.0,Jupiter,816247602370.8472
4950720.0,Uranus,3001381001821.427
5045760.0,Mercury,53833673859.31596
5045760.0,Venus,108179541975.73741
5045760.0,Earth,150991794061.27808
5045760.0,Neptune,4558856665487.119
5045760.0, Mars,246767792167.05786
5045760.0,Saturn,1506485456283.3213
5045760.0,Jupiter,816243131118.4292
5045760.0,Uranus,3001380653036.937
5140800.0,Mercury,54781892304.50641
5140800.0,Venus,108157275662.05971
5140800.0,Earth,150953072126.67505
5140800.0,Neptune,4558856629953.013
5140800.0, Mars,246674303225.3332
5140800.0,Saturn,1506483876851.14
5140800.0,Jupiter,816238574991.9491
5140800.0,Uranus,3001380297621.2866
5235840.0,Mercury,55735308053.08185
5235840.0,Venus,108135055399.4463
5235840.0,Earth,150913878476.0985
5235840.0,Neptune,4558856593755.973
5235840.0, Mars,246579169881.93848
5235840.0,Saturn,1506482267970.281
5235840.0,Jupiter,816233933999.5883
5235840.0,Uranus,3001379935574.525
5339520.0,Mercury,56773283516.112114
5339520.0,Venus,108110892180.06685
5339520.0,Earth,150870599281.11685
5339520.0,Neptune,4558856553512.224
5339520.0, Mars,246473519257.69067
5339520.0,Saturn,1506480479242.9404
5339520.0,Jupiter,816228774319.4515
5339520.0,Uranus,3001379533051.7256
5434560.0,Mercury,57716200636.21759
5434560.0,Venus,108088835670.05786
5434560.0,Earth,150830462146.4151
5434560.0,Neptune,4558856515929.067
5434560.0, Mars,246374965998.12668
5434560.0,Saturn,1506478808791.7244
5434560.0,Jupiter,816223955907.3635
5434560.0,Uranus,3001379157140.0757
5529600.0,Mercury,58645274544.75691
5529600.0,Venus,108066889647.8099
5529600.0,Earth,150789894631.1185
5529600.0,Neptune,4558856477682.997
5529600.0, Mars,246274786153.27457
5529600.0,Saturn,1506477108895.9011
5529600.0,Jupiter,816219052655.6345
5529600.0,Uranus,3001378774597.469
5616000.0,Mercury,59473762971.344894
5616000.0,Venus,108047052033.68344
5616000.0,Earth,150752653144.91858
5616000.0,Neptune,4558856442338.592
5616000.0, Mars,246182307109.9288
5616000.0,Saturn,1506475537986.11
5616000.0,Jupiter,816214521540.2775
5616000.0,Uranus,3001378421077.37
5702400.0,Mercury,60283512994.534035
5702400.0,Venus,108027338356.23402
5702400.0,Earth,150715077739.62994
5702400.0,Neptune,4558856406446.338
5702400.0, Mars,246088493320.5804
5702400.0,Saturn,1506473942744.1458
5702400.0,Jupiter,816209920323.4901
5702400.0,Uranus,3001378062077.223
5797440.0,Mercury,61149123670.70946
5797440.0,Venus,108005814859.06096
5797440.0,Earth,150673371698.35663
5797440.0,Neptune,4558856366332.097
5797440.0, Mars,245983762089.7386
5797440.0,Saturn,1506472159875.5784
5797440.0,Jupiter,816204778026.0262
5797440.0,Uranus,3001377660847.656
5883840.0,Mercury,61910406447.96884
5883840.0,Venus,107986411532.74968
5883840.0,Earth,150635129493.58588
5883840.0,Neptune,4558856329289.374
5883840.0, Mars,245887160608.87057
5883840.0,Saturn,1506470513539.4634
5883840.0,Jupiter,816200029618.5708
5883840.0,Uranus,3001377290339.541
5978880.0,Mercury,62716801209.19052
5978880.0,Venus,107965266457.2242
5978880.0,Earth,150592715942.21622
5978880.0,Neptune,4558856287909.633
5978880.0, Mars,245779374531.48068
5978880.0,Saturn,1506468674469.9578
5978880.0,Jupiter,816194725428.3103
5978880.0,Uranus,3001376876451.3096
6091200.0,Mercury,63624385751.487366
6091200.0,Venus,107940571703.09595
6091200.0,Earth,150542141218.98932
6091200.0,Neptune,4558856238151.692
6091200.0, Mars,245649940685.39938
6091200.0,Saturn,1506466463073.101
6091200.0,Jupiter,816188347528.159
6091200.0,Uranus,3001376378762.0786
6186240.0,Mercury,64351216978.37975
6186240.0,Venus,107919948656.59514
6186240.0,Earth,150498983695.7093
6186240.0,Neptune,4558856195325.699
6186240.0, Mars,245538692579.96597
6186240.0,Saturn,1506464559780.3457
6186240.0,Jupiter,816182858360.1064
6186240.0,Uranus,3001375950407.0596
6272640.0,Mercury,64977452186.53315
6272640.0,Venus,107901434784.43333
6272640.0,Earth,150459473617.02286
6272640.0,Neptune,4558856155817.774
6272640.0, Mars,245436190128.08762
6272640.0,Saturn,1506462803972.977
6272640.0,Jupiter,816177794649.8346
6272640.0,Uranus,3001375555239.645
6359040.0,Mercury,65569443595.86562
6359040.0,Venus,107883159188.11246
6359040.0,Earth,150419712283.07184
6359040.0,Neptune,4558856115762.045
6359040.0, Mars,245332390357.74435
6359040.0,Saturn,1506461023841.8713
6359040.0,Jupiter,816172660892.5491
6359040.0,Uranus,3001375154592.503
6445440.0,Mercury,66126029906.664925
6445440.0,Venus,107865136288.24158
6445440.0,Earth,150379710982.81668
6445440.0,Neptune,4558856075158.516
6445440.0, Mars,245227298536.76172
6445440.0,Saturn,1506459219388.2068
6445440.0,Jupiter,816167457095.852
6445440.0,Uranus,3001374748465.6772
6531840.0,Mercury,66646190596.99487
6531840.0,Venus,107847380321.34862
6531840.0,Earth,150339481092.2371
6531840.0,Neptune,4558856034007.194
6531840.0, Mars,245120920013.82794
6531840.0,Saturn,1506457390613.1768
6531840.0,Jupiter,816162183267.4492
6531840.0,Uranus,3001374336859.215
6618240.0,Mercury,67129031103.557106
6618240.0,Venus,107829905327.94545
6618240.0,Earth,150299034071.45752
6618240.0,Neptune,4558855992308.086
6618240.0, Mars,245013260218.83292
6618240.0,Saturn,1506455537517.99
6618240.0,Jupiter,816156839415.1488
6618240.0,Uranus,3001373919773.16
6713280.0,Mercury,67616120841.70096
6713280.0,Venus,107811023861.91864
6713280.0,Earth,150254305340.43326
6713280.0,Neptune,4558855945806.381
6713280.0, Mars,244893361155.57095
6713280.0,Saturn,1506453471024.9548
6713280.0,Jupiter,816150880309.474
6713280.0,Uranus,3001373454649.6294
6799680.0,Mercury,68018164836.9362
6799680.0,Venus,107794183675.25217
6799680.0,Earth,150213440006.8141
6799680.0,Neptune,4558855902956.942
6799680.0, Mars,244783028726.66156
6799680.0,Saturn,1506451566861.3872
6799680.0,Jupiter,816145389432.8763
6799680.0,Uranus,3001373026056.586
6886080.0,Mercury,68380782557.43624
6886080.0,Venus,107777666615.10847
6886080.0,Earth,150172393572.3349
6886080.0,Neptune,4558855859559.738
6886080.0, Mars,244671432378.0883
6886080.0,Saturn,1506449638381.5098
6886080.0,Jupiter,816139828557.242
6886080.0,Uranus,3001372591984.097
6981120.0,Mercury,68733530653.9639
6981120.0,Venus,107759886704.56363
6981120.0,Earth,150127047377.65155
6981120.0,Neptune,4558855811190.152
6981120.0, Mars,244547223452.24866
6981120.0,Saturn,1506447488969.8154
6981120.0,Jupiter,816133630754.9948
6981120.0,Uranus,3001372108175.6597
7076160.0,Mercury,69037407743.44743
7076160.0,Venus,107742530738.89345
7076160.0,Earth,150081512066.5664
7076160.0,Neptune,4558855762157.786
7076160.0, Mars,244421499953.74173
7076160.0,Saturn,1506445310138.5774
7076160.0,Jupiter,816127348274.9878
7076160.0,Uranus,3001371617737.218
7171200.0,Mercury,69291949261.17578
7171200.0,Venus,107725615426.318
7171200.0,Earth,150035803502.0853
7171200.0,Neptune,4558855712462.649
7171200.0, Mars,244294269795.68124
7171200.0,Saturn,1506443101889.5337
7171200.0,Jupiter,816120981128.4713
7171200.0,Uranus,3001371120668.838
7266240.0,Mercury,69496779783.00711
7266240.0,Venus,107709157066.89745
7266240.0,Earth,149989937637.78595
7266240.0,Neptune,4558855662104.753
7266240.0, Mars,244165541013.80002
7266240.0,Saturn,1506440864224.444
7266240.0,Jupiter,816114529326.8462
7266240.0,Uranus,3001370616970.5874
7361280.0,Mercury,69651606070.32639
7361280.0,Venus,107693171535.49551
7361280.0,Earth,149943930512.6209
7361280.0,Neptune,4558855611084.1045
7361280.0, Mars,244035321767.02676
7361280.0,Saturn,1506438597145.0918
7361280.0,Jupiter,816107992881.6641
7361280.0,Uranus,3001370106642.5337
7456320.0,Mercury,69756211625.20148
7456320.0,Venus,107677674265.12865
7456320.0,Earth,149897798245.6502
7456320.0,Neptune,4558855559400.714
7456320.0, Mars,243903620338.06573
7456320.0,Saturn,1506436300653.2822
7456320.0,Jupiter,816101371804.6274
7456320.0,Uranus,3001369589684.744
7542720.0,Mercury,69807605291.37538
7542720.0,Venus,107664022145.51347
7542720.0,Earth,149855764852.16458
7542720.0,Neptune,4558855511840.715
7542720.0, Mars,243782612646.97226
7542720.0,Saturn,1506434187411.7952
7542720.0,Jupiter,816095279212.7806
7542720.0,Uranus,3001369113970.098
7637760.0,Mercury,69815994606.6969
7637760.0,Venus,107649498195.1904
7637760.0,Earth,149809438704.49307
7637760.0,Neptune,4558855458892.118
7637760.0, Mars,243648105047.92044
7637760.0,Saturn,1506431834774.0903
7637760.0,Jupiter,816088496598.869
7637760.0,Uranus,3001368584355.7324
7724160.0,Mercury,69779845051.43875
7724160.0,Venus,107636754591.68086
7724160.0,Earth,149767256043.33487
7724160.0,Neptune,4558855410181.946
7724160.0, Mars,243524560515.86673
7724160.0,Saturn,1506429670493.962
7724160.0,Jupiter,816082257175.3105
7724160.0,Uranus,3001368097135.225
7845120.0,Mercury,69659280206.90457
7845120.0,Venus,107619669464.69376
7845120.0,Earth,149708115671.42398
7845120.0,Neptune,4558855341067.591
7845120.0, Mars,243349587259.1251
7845120.0,Saturn,1506426599674.8328
7845120.0,Jupiter,816073404543.0532
7845120.0,Uranus,3001367405821.9883
7931520.0,Mercury,69523327240.74951
7931520.0,Venus,107608019042.79378
7931520.0,Earth,149665828880.02768
7931520.0,Neptune,4558855291042.977
7931520.0, Mars,243223179093.36703
7931520.0,Saturn,1506424377072.256
7931520.0,Jupiter,816066997361.7817
7931520.0,Uranus,3001366905452.2246
8017920.0,Mercury,69346017004.2079
8017920.0,Venus,107596840282.50253
8017920.0,Earth,149623519733.69913
8017920.0,Neptune,4558855240470.691
8017920.0, Mars,243095589228.77612
8017920.0,Saturn,1506422130171.268
8017920.0,Jupiter,816060520297.4635
8017920.0,Uranus,3001366399603.693
8112960.0,Mercury,69103458842.8655
8112960.0,Venus,107585099106.63666
8112960.0,Earth,149576968671.55664
8112960.0,Neptune,4558855184208.629
8112960.0, Mars,242953883731.76068
8112960.0,Saturn,1506419630517.2625
8112960.0,Jupiter,816053314823.246
8112960.0,Uranus,3001365836842.3994
8199360.0,Mercury,68840043647.24313
8199360.0,Venus,107574939570.81435
8199360.0,Earth,149534653021.63843
8199360.0,Neptune,4558855132486.261
8199360.0, Mars,242823834804.69577
8199360.0,Saturn,1506417332594.3599
8199360.0,Jupiter,816046691035.8544
8199360.0,Uranus,3001365319488.6387
8294400.0,Mercury,68503494029.45504
8294400.0,Venus,107564339819.77441
8294400.0,Earth,149488125008.58603
8294400.0,Neptune,4558855074959.125
8294400.0, Mars,242679441368.39014
8294400.0,Saturn,1506414776819.8838
8294400.0,Jupiter,816039324189.8915
8294400.0,Uranus,3001364744071.7305
8380800.0,Mercury,68155431819.95731
8380800.0,Venus,107555235482.42596
8380800.0,Earth,149445857812.62265
8380800.0,Neptune,4558855022086.709
8380800.0, Mars,242546964542.7107
8380800.0,Saturn,1506412427881.7095
8380800.0,Jupiter,816032553722.6348
8380800.0,Uranus,3001364215212.992
8467200.0,Mercury,67767752480.207664
8467200.0,Venus,107546645194.68889
8467200.0,Earth,149403633049.05157
8467200.0,Neptune,4558854968666.663
8467200.0, Mars,242413342766.25485
8467200.0,Saturn,1506410054652.9583
8467200.0,Jupiter,816025713423.2803
8467200.0,Uranus,3001363680875.7817
8570880.0,Mercury,67251023536.70052
